Run,niche,niche_category,source_folder,my_host,my_host[number],host_category,author,exp_type_location,16S_region,doi,DNA_isolation_method,country_of_sampling,seq_platforrm,the most abundant kingdom,the most abundant phylum,the most abundant class,the most abundant order,the most abundant family,the most abundant genus,the most abundant species/strain,the most abundant ASV,Actino_enrichment
SRR17531157,rhizosphere,rhizosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,,,ASV_877,rhizosphere_enriched
SRR17530994,endosphere,xylem sap,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella_variicola,ASV_12,rhizosphere_enriched
SRR17530292,endosphere,xylem sap,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera_cryocrescens,ASV_9,rhizosphere_enriched
SRR17530471,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Burkholderia_sp._JP2-270,ASV_132,rhizosphere_enriched
SRR17530560,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Lechevalieria,Egibacter_rhizosphaerae,ASV_254,rhizosphere_enriched
SRR17530909,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Euzebyaceae,Egibacter,Egibacter_rhizosphaerae,ASV_153,rhizosphere_enriched
SRR17530479,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Burkholderia_sp._JP2-270,ASV_114,rhizosphere_enriched
SRR17530478,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Trinickia_soli,ASV_1182,rhizosphere_enriched
SRR17530480,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Burkholderia_sp._Ellin104,ASV_189,rhizosphere_enriched
SRR17530483,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Burkholderia_sp._JP2-270,ASV_114,rhizosphere_enriched
SRR17530484,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Ralstonia_solanacearum_MolK2,ASV_33,rhizosphere_enriched
SRR17530487,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Dyella_acidisoli,ASV_189,rhizosphere_enriched
SRR17530488,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Burkholderia_sp._Ellin104,ASV_502,rhizosphere_enriched
SRR17530922,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Trinickia_soli,ASV_86,rhizosphere_enriched
SRR17530820,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pseudomonadaceae,Pseudomonas,Pseudomonas_sp._m1(2006),ASV_3,rhizosphere_enriched
SRR17530551,leaf,leaf,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Lelliottia,Pantoea_agglomerans,ASV_2,rhizosphere_enriched
SRR17530422,leaf,leaf,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Lelliottia,Pantoea_agglomerans,ASV_2,rhizosphere_enriched
SRR17530460,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Lechevalieria,Lentzea_waywayandensis,ASV_304,rhizosphere_enriched
SRR17530462,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Lechevalieria,Lentzea_waywayandensis,ASV_304,rhizosphere_enriched
SRR17530612,rhizosphere,rhizosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_sp._m1(2006),ASV_3,rhizosphere_enriched
SRR17530481,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Burkholderia_sp._JP2-270,ASV_189,rhizosphere_enriched
SRR17530692,leaf,leaf,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas_sp._LK11,ASV_37,rhizosphere_enriched
SRR17530573,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Actinobacteriota,Actinobacteria,Euzebyales,Euzebyaceae,Egibacter,Egibacter_rhizosphaerae,ASV_153,rhizosphere_enriched
SRR17530723,rhizosphere,rhizosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,,ASV_33,rhizosphere_enriched
SRR17531019,leaf,leaf,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Kineosporiaceae,Quadrisphaera,Quadrisphaera_granulorum,ASV_46,rhizosphere_enriched
SRR17531122,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Burkholderia_sp._JP2-270,ASV_132,rhizosphere_enriched
SRR17530955,endosphere,stem,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus_aureus,ASV_393,rhizosphere_enriched
SRR17530294,endosphere,xylem sap,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera_cryocrescens,ASV_9,rhizosphere_enriched
SRR17530299,endosphere,xylem sap,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter_kobei,ASV_4,rhizosphere_enriched
SRR17530493,endosphere,xylem sap,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Lelliottia,Pantoea_agglomerans,ASV_2,rhizosphere_enriched
SRR17530614,rhizosphere,rhizosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_sp._m1(2006),ASV_3,rhizosphere_enriched
SRR17530553,leaf,leaf,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera_cryocrescens,ASV_9,rhizosphere_enriched
SRR17530330,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Trinickia_soli,ASV_86,rhizosphere_enriched
SRR17530331,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Pseudomonas_fluorescens_BS2,ASV_10,rhizosphere_enriched
SRR17530333,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Trinickia_soli,ASV_10,rhizosphere_enriched
SRR17530334,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Trinickia_soli,ASV_86,rhizosphere_enriched
SRR17530337,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Pseudomonas_fluorescens_BS2,ASV_10,rhizosphere_enriched
SRR17530341,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum_huttiense_subsp._putei_IAM_15032,ASV_24,rhizosphere_enriched
SRR17530343,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Enterobacteriaceae,Burkholderia-Caballeronia-Paraburkholderia,Citrobacter_werkmanii,ASV_825,rhizosphere_enriched
SRR17530467,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Lechevalieria,Lentzea_waywayandensis,ASV_304,rhizosphere_enriched
SRR17530468,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Burkholderia_sp._HB1,ASV_617,rhizosphere_enriched
SRR17530470,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Burkholderia-Caballeronia-Paraburkholderia,Rhodanobacter_sp._C06,ASV_44,rhizosphere_enriched
SRR17530473,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Burkholderia_sp._JP2-270,ASV_132,rhizosphere_enriched
SRR17530916,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Trinickia_soli,ASV_441,rhizosphere_enriched
SRR17530917,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Trinickia_soli,ASV_86,rhizosphere_enriched
SRR17530918,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Ralstonia_solanacearum_MolK2,ASV_33,rhizosphere_enriched
SRR17530923,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Trinickia_soli,ASV_86,rhizosphere_enriched
SRR17530925,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Trinickia_soli,ASV_86,rhizosphere_enriched
SRR17530927,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Trinickia_soli,ASV_86,rhizosphere_enriched
SRR17530928,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Trinickia_soli,ASV_86,rhizosphere_enriched
SRR17530929,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Burkholderia_sp._JP2-270,ASV_86,rhizosphere_enriched
SRR17530930,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Trinickia_soli,ASV_86,rhizosphere_enriched
SRR17530931,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Trinickia_soli,ASV_86,rhizosphere_enriched
SRR17530932,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Trinickia_soli,ASV_86,rhizosphere_enriched
SRR17530934,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Trinickia_soli,ASV_204,rhizosphere_enriched
SRR17530935,endosphere,endosphere,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Trinickia_soli,ASV_86,rhizosphere_enriched
SRR17530275,endosphere,stem,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Burkholderia_sp._SAP38_2,ASV_8,rhizosphere_enriched
SRR17530383,endosphere,stem,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Burkholderia_pyrrocinia,ASV_34,rhizosphere_enriched
SRR17530384,endosphere,stem,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Burkholderia_pyrrocinia,ASV_34,rhizosphere_enriched
SRR17530385,endosphere,stem,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Burkholderia_pyrrocinia,ASV_34,rhizosphere_enriched
SRR17530386,endosphere,stem,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Burkholderia_pyrrocinia,ASV_34,rhizosphere_enriched
SRR17530621,endosphere,stem,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Burkholderia_pyrrocinia,ASV_34,rhizosphere_enriched
SRR17530622,endosphere,stem,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Burkholderia_pyrrocinia,ASV_34,rhizosphere_enriched
SRR17530623,endosphere,stem,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Lelliottia,Pantoea_agglomerans,ASV_2,rhizosphere_enriched
SRR17530624,endosphere,stem,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Burkholderia_sp._SAP38_2,ASV_8,rhizosphere_enriched
SRR17530626,endosphere,stem,corn-Zhang-NatComm,corn,corn[02],cereal,Zhang,field,799F-1193R,https//doi.org/10.1038/s41467-022-31113-w,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Burkholderia_kirstenboschensis,ASV_17,rhizosphere_enriched
